,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA,AAPL,AMZN,FB,GOOG,MSFT,TSLA
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29 11:26:00-04:00,134.5050048828125,3476.159912109375,326.8299865722656,2431.64501953125,249.35499572753906,679.6900024414062,134.52499389648438,3479.385009765625,326.989990234375,2433.215087890625,249.52000427246094,680.1199951171875,134.4001007080078,3476.159912109375,326.67999267578125,2431.02001953125,249.33999633789062,679.1799926757812,134.42469787597656,3477.77001953125,326.8999938964844,2432.197998046875,249.50999450683594,679.5,335921.0,10405.0,158299.0,2702.0,83162.0,71630.0
2021-04-29 11:27:00-04:00,134.5467071533203,3474.39501953125,326.8800048828125,2431.280029296875,249.1199951171875,678.8699951171875,134.66000366210938,3476.415771484375,326.95001220703125,2432.080078125,249.39999389648438,680.1599731445312,134.39999389648438,3471.0,326.54998779296875,2430.39990234375,249.0,678.75,134.50999450683594,3476.415771484375,326.8109130859375,2430.909912109375,249.375,679.8856201171875,546434.0,17765.0,166713.0,4824.0,185860.0,88555.0
2021-04-29 11:28:00-04:00,134.5449981689453,3475.985107421875,327.08990478515625,2430.0,249.13999938964844,679.02001953125,134.63999938964844,3477.0,327.2995910644531,2431.1376953125,249.3000030517578,679.239990234375,134.5,3473.8349609375,326.7850036621094,2430.0,249.11680603027344,678.7999877929688,134.5399932861328,3473.8349609375,326.8800048828125,2430.030029296875,249.1199951171875,678.969970703125,347816.0,11535.0,215235.0,3000.0,118866.0,60476.0
2021-04-29 11:29:00-04:00,134.57020568847656,3478.530029296875,326.7950134277344,2429.080078125,249.1999969482422,679.52001953125,134.5998992919922,3478.659912109375,327.05999755859375,2430.06005859375,249.22999572753906,679.8400268554688,134.50999450683594,3475.5,326.7300109863281,2429.080078125,249.10000610351562,678.739990234375,134.54989624023438,3475.985107421875,327.04998779296875,2430.06005859375,249.13099670410156,678.9682006835938,168897.0,7084.0,159070.0,2947.0,117383.0,61770.0
2021-04-29 11:30:00-04:00,134.47000122070312,3478.570068359375,326.29998779296875,2426.550048828125,249.30999755859375,676.9550170898438,134.5800018310547,3479.679931640625,326.9599914550781,2429.080078125,249.30999755859375,679.7025756835938,134.38999938964844,3476.30078125,326.04998779296875,2425.304931640625,249.07000732421875,676.7999877929688,134.5800018310547,3478.659912109375,326.8169860839844,2429.080078125,249.2100067138672,679.7025756835938,286010.0,13099.0,193205.0,4522.0,122478.0,191535.0
2021-04-29 11:31:00-04:00,134.16000366210938,3475.72998046875,325.926513671875,2425.929931640625,249.25900268554688,676.6660766601562,134.49000549316406,3477.7451171875,326.6000061035156,2427.60986328125,249.32989501953125,677.4566040039062,134.14999389648438,3475.2451171875,325.80999755859375,2425.929931640625,249.19000244140625,676.0,134.47900390625,3477.7451171875,326.3599853515625,2426.669921875,249.3090057373047,676.9500122070312,439882.0,9808.0,126345.0,2114.0,70210.0,132131.0
2021-04-29 11:32:00-04:00,134.01100158691406,3476.715087890625,325.7250061035156,2425.669921875,249.31239318847656,676.3900756835938,134.1750030517578,3477.9599609375,325.95001220703125,2426.93994140625,249.31239318847656,677.4400024414062,134.0,3475.0,325.4599914550781,2424.989990234375,249.11000061035156,676.3900146484375,134.1649932861328,3475.340087890625,325.9200134277344,2425.18994140625,249.25999450683594,676.5599975585938,385806.0,16611.0,104439.0,4270.0,88003.0,112297.0
2021-04-29 11:33:00-04:00,134.05999755859375,3475.4775390625,325.3999938964844,2424.919921875,249.41360473632812,676.0722045898438,134.08999633789062,3478.81005859375,325.7001037597656,2426.1298828125,249.42999267578125,677.25,134.0,3474.534912109375,325.3399963378906,2424.919921875,249.25,676.0,134.01499938964844,3476.91943359375,325.69000244140625,2425.695068359375,249.2949981689453,676.3699951171875,258219.0,20752.0,91375.0,2966.0,95851.0,77970.0
2021-04-29 11:34:00-04:00,134.07989501953125,3473.360107421875,325.2099914550781,2423.320068359375,249.5500030517578,676.094970703125,134.10000610351562,3474.764892578125,325.6099853515625,2424.89990234375,249.57000732421875,677.25,134.0,3473.0,325.131103515625,2422.89990234375,249.3701934814453,676.0,134.0500946044922,3474.43505859375,325.4100036621094,2423.94873046875,249.4199981689453,676.0889282226562,263756.0,11860.0,77122.0,4410.0,80195.0,106163.0
2021-04-29 11:35:00-04:00,134.02999877929688,3474.260009765625,325.1199951171875,2421.52490234375,249.65499877929688,676.3300170898438,134.1199951171875,3475.784912109375,325.2099914550781,2423.179931640625,249.75,676.7100219726562,133.99000549316406,3471.820068359375,324.67999267578125,2421.35498046875,249.53070068359375,676.0,134.07000732421875,3473.8798828125,325.2099914550781,2423.179931640625,249.55499267578125,676.1799926757812,328629.0,12331.0,136820.0,4456.0,87254.0,78962.0
2021-04-29 11:36:00-04:00,133.88999938964844,3473.2548828125,324.760009765625,2420.8798828125,249.86990356445312,676.2100830078125,134.02999877929688,3474.22998046875,325.3999938964844,2422.365234375,249.8800048828125,676.4400024414062,133.875,3472.52001953125,324.55999755859375,2420.8798828125,249.66000366210938,676.0,134.02499389648438,3474.22998046875,325.1199951171875,2422.219970703125,249.6699981689453,676.27197265625,344250.0,5903.0,96215.0,3955.0,72663.0,60028.0
2021-04-29 11:37:00-04:00,133.92999267578125,3475.77001953125,324.82000732421875,2422.610107421875,250.03500366210938,677.6400146484375,133.97999572753906,3477.055908203125,325.19000244140625,2422.6201171875,250.0399932861328,677.6900024414062,133.86000061035156,3473.0,324.7799987792969,2420.99609375,249.8000946044922,676.27001953125,133.88999938964844,3473.2548828125,324.7799987792969,2420.99609375,249.8699951171875,676.27001953125,268317.0,15694.0,80895.0,3243.0,116277.0,87304.0
2021-04-29 11:38:00-04:00,133.8470001220703,3476.1201171875,325.1099853515625,2421.405029296875,250.16700744628906,676.7999877929688,133.92990112304688,3476.1201171875,325.3299865722656,2422.47998046875,250.22999572753906,677.6799926757812,133.82000732421875,3474.219970703125,324.7449951171875,2420.85009765625,249.97000122070312,676.7999877929688,133.92990112304688,3475.199951171875,324.7601013183594,2422.47998046875,250.0500030517578,677.5,276618.0,4289.0,65467.0,5395.0,94751.0,89094.0
2021-04-29 11:39:00-04:00,133.81329345703125,3471.429931640625,324.7850036621094,2418.739990234375,250.1199951171875,676.52001953125,133.86549377441406,3474.860107421875,325.114990234375,2420.64990234375,250.16990661621094,676.989990234375,133.72000122070312,3471.429931640625,324.69000244140625,2418.739990234375,250.02000427246094,675.989990234375,133.84010314941406,3474.860107421875,325.114990234375,2420.64990234375,250.14999389648438,676.9105834960938,578365.0,8475.0,53806.0,3424.0,78076.0,97981.0
2021-04-29 11:40:00-04:00,133.86000061035156,3470.928955078125,324.7550048828125,2419.89990234375,250.00999450683594,677.2949829101562,134.1291961669922,3471.5927734375,324.8800048828125,2420.280029296875,250.14999389648438,677.3499755859375,133.7899932861328,3469.010009765625,324.70001220703125,2418.794921875,250.00999450683594,676.3370971679688,133.81500244140625,3471.5927734375,324.80999755859375,2418.794921875,250.10009765625,676.6500244140625,533259.0,16846.0,32797.0,2498.0,74863.0,74703.0
2021-04-29 11:41:00-04:00,133.83009338378906,3472.050048828125,325.0,2419.64990234375,250.1199951171875,677.8067016601562,133.89999389648438,3473.8798828125,325.0799865722656,2419.64990234375,250.14990234375,678.0798950195312,133.80999755859375,3470.22998046875,324.5400085449219,2418.2099609375,250.0,677.0609741210938,133.86500549316406,3470.669921875,324.78509521484375,2418.5,250.02450561523438,677.3300170898438,219097.0,7097.0,75196.0,3185.0,46728.0,79547.0
2021-04-29 11:42:00-04:00,133.94000244140625,3476.0,325.2796936035156,2420.97509765625,250.1649932861328,678.0,133.9499969482422,3476.0,325.45001220703125,2421.544921875,250.19000244140625,678.3400268554688,133.80999755859375,3473.469970703125,325.0299987792969,2420.260009765625,250.0800018310547,677.52001953125,133.83700561523438,3473.469970703125,325.0400085449219,2420.260009765625,250.1199951171875,677.8699951171875,225522.0,10081.0,85072.0,3255.0,51439.0,62818.0
2021-04-29 11:43:00-04:00,133.77499389648438,3473.0,324.8399963378906,2420.81494140625,250.0959930419922,678.1317138671875,133.9499053955078,3476.599853515625,325.3900146484375,2421.18994140625,250.17990112304688,678.1317138671875,133.75,3473.0,324.82000732421875,2419.72998046875,250.0500030517578,677.5700073242188,133.94500732421875,3476.010009765625,325.3299865722656,2419.72998046875,250.1649932861328,677.9500122070312,302262.0,8667.0,73274.0,1594.0,59606.0,50901.0
2021-04-29 11:44:00-04:00,133.75,3470.077880859375,324.8800048828125,2420.60009765625,250.125,677.9000244140625,133.77999877929688,3471.92529296875,324.92999267578125,2420.60009765625,250.1699981689453,678.0999755859375,133.66000366210938,3469.25,324.6000061035156,2420.60009765625,249.99000549316406,677.5,133.77999877929688,3471.070068359375,324.8699951171875,2420.60009765625,250.10989379882812,678.0850219726562,418358.0,8846.0,47972.0,989.0,87767.0,53467.0
2021-04-29 11:45:00-04:00,133.77000427246094,3471.1279296875,324.7900085449219,2421.409912109375,250.1699981689453,677.5999755859375,133.822998046875,3471.60009765625,324.8800048828125,2421.580078125,250.1999969482422,677.9500122070312,133.72000122070312,3468.69775390625,324.6199951171875,2420.10009765625,250.0399932861328,677.3599853515625,133.74989318847656,3469.300048828125,324.80999755859375,2420.614990234375,250.11549377441406,677.9149780273438,209059.0,8080.0,38125.0,2677.0,63886.0,30948.0
2021-04-29 11:46:00-04:00,133.875,3474.132080078125,325.3399963378906,2425.280029296875,250.2949981689453,678.030029296875,133.89999389648438,3474.580078125,325.42999267578125,2425.280029296875,250.3699951171875,678.969970703125,133.75999450683594,3470.8798828125,324.7799987792969,2422.0,250.14500427246094,677.52001953125,133.76010131835938,3470.97998046875,324.8299865722656,2422.0,250.17010498046875,677.669921875,569426.0,7687.0,86139.0,2043.0,105249.0,118304.0
2021-04-29 11:47:00-04:00,133.86000061035156,3471.030029296875,324.67999267578125,2422.889892578125,250.16119384765625,677.348876953125,133.90989685058594,3474.125,325.44000244140625,2425.5,250.33999633789062,678.0999755859375,133.8000030517578,3471.030029296875,324.67999267578125,2422.889892578125,250.1199951171875,677.0,133.8800048828125,3474.125,325.3200988769531,2425.5,250.3000030517578,677.9660034179688,386222.0,4007.0,63817.0,1904.0,53650.0,55011.0
2021-04-29 11:48:00-04:00,133.9799041748047,3473.39990234375,325.30499267578125,2423.5048828125,250.41099548339844,678.3300170898438,134.0,3473.39990234375,325.3800048828125,2423.5048828125,250.45989990234375,678.5399780273438,133.8249969482422,3471.0,324.3500061035156,2421.60302734375,250.07000732421875,677.0006103515625,133.8699951171875,3471.43994140625,324.6700134277344,2422.8701171875,250.14999389648438,677.4450073242188,265848.0,5748.0,65558.0,2075.0,92699.0,47385.0
2021-04-29 11:49:00-04:00,133.80499267578125,3472.8671875,324.8999938964844,2423.7099609375,250.42999267578125,677.2100219726562,133.97019958496094,3474.14501953125,325.3999938964844,2424.78466796875,250.52000427246094,678.7999877929688,133.8000030517578,3472.169921875,324.70001220703125,2423.6201171875,250.36000061035156,677.1699829101562,133.97000122070312,3473.669921875,325.2699890136719,2424.78466796875,250.4199981689453,678.3200073242188,220206.0,10465.0,46786.0,1702.0,97339.0,53588.0
2021-04-29 11:50:00-04:00,133.77000427246094,3472.0419921875,324.875,2423.054931640625,250.24200439453125,676.9349975585938,133.83999633789062,3472.574951171875,325.07000732421875,2424.436279296875,250.48980712890625,677.3300170898438,133.7550048828125,3471.0,324.82000732421875,2423.054931640625,250.22999572753906,676.7000122070312,133.8000030517578,3472.0,324.8800048828125,2423.75,250.38999938964844,677.0999755859375,216540.0,5845.0,46709.0,9143.0,75549.0,94827.0
2021-04-29 11:51:00-04:00,133.80499267578125,3467.0,324.5450134277344,2423.57666015625,250.19000244140625,675.5800170898438,133.83999633789062,3470.389892578125,324.8599853515625,2424.389892578125,250.3300018310547,676.9249877929688,133.72000122070312,3467.0,324.489990234375,2422.27001953125,250.19000244140625,675.1199951171875,133.7736053466797,3470.389892578125,324.8500061035156,2423.0400390625,250.23500061035156,676.9249877929688,277949.0,15995.0,37907.0,4045.0,42550.0,122005.0
2021-04-29 11:52:00-04:00,133.79010009765625,3467.830078125,324.50970458984375,2422.0849609375,250.19000244140625,676.5599975585938,133.8249969482422,3468.800048828125,324.652099609375,2423.39990234375,250.27000427246094,676.8499755859375,133.75,3466.695068359375,324.4400939941406,2422.0849609375,250.10000610351562,675.2999877929688,133.8000030517578,3467.27001953125,324.54998779296875,2423.39990234375,250.19000244140625,675.54931640625,241447.0,8968.0,36710.0,4270.0,104672.0,80724.0
2021-04-29 11:53:00-04:00,133.8498992919922,3468.5400390625,325.0400085449219,2425.449951171875,250.4102020263672,677.6500244140625,133.88999938964844,3469.239990234375,325.1000061035156,2425.449951171875,250.42990112304688,678.0,133.76010131835938,3468.2451171875,324.5299987792969,2425.18994140625,250.11000061035156,676.7050170898438,133.7949981689453,3468.8701171875,324.54998779296875,2425.18994140625,250.19500732421875,676.7100219726562,320532.0,6882.0,103360.0,971.0,95317.0,102678.0
2021-04-29 11:54:00-04:00,133.76890563964844,3465.0,324.6549987792969,2424.6201171875,250.0998992919922,677.4949951171875,133.8699951171875,3469.10498046875,325.2200012207031,2426.47998046875,250.4149932861328,678.2100219726562,133.75999450683594,3465.0,324.6300048828125,2424.6201171875,250.0998992919922,677.4949951171875,133.83999633789062,3469.0,325.04998779296875,2425.449951171875,250.37010192871094,677.6599731445312,252525.0,12042.0,93909.0,3299.0,54557.0,65380.0
2021-04-29 11:55:00-04:00,133.36000061035156,3461.245849609375,324.3800048828125,2421.018798828125,249.9199981689453,676.3599243164062,133.77000427246094,3465.35986328125,324.86761474609375,2424.830078125,250.1300048828125,677.5109252929688,133.10000610351562,3459.080078125,324.3800048828125,2420.510009765625,249.8300018310547,675.6716918945312,133.76499938964844,3465.030029296875,324.6700134277344,2424.300048828125,250.09500122070312,677.4000244140625,1096066.0,38036.0,70030.0,2551.0,113069.0,74650.0
2021-04-29 11:56:00-04:00,132.97999572753906,3451.344970703125,323.864990234375,2417.35009765625,249.1999969482422,675.1649780273438,133.3800048828125,3459.6298828125,324.44000244140625,2421.969970703125,249.9199981689453,676.27001953125,132.6999969482422,3450.0,323.6099853515625,2417.1201171875,249.1300048828125,674.1199951171875,133.36000061035156,3459.080078125,324.44000244140625,2421.969970703125,249.89999389648438,676.0599975585938,1178146.0,37864.0,112870.0,6687.0,242822.0,179353.0
2021-04-29 11:57:00-04:00,133.09500122070312,3452.989990234375,323.79998779296875,2417.469970703125,249.2758026123047,674.2349853515625,133.11000061035156,3454.4599609375,323.9599914550781,2417.56005859375,249.34100341796875,675.1649780273438,132.91000366210938,3449.594970703125,323.5400085449219,2417.080078125,249.17100524902344,674.1699829101562,132.98260498046875,3450.010009765625,323.8800048828125,2417.080078125,249.17999267578125,675.1649780273438,572313.0,32822.0,59365.0,2292.0,88051.0,72056.0
2021-04-29 11:58:00-04:00,133.17010498046875,3456.3701171875,324.04998779296875,2419.655029296875,249.5399932861328,674.7835083007812,133.24130249023438,3457.860107421875,324.07989501953125,2420.0,249.5500030517578,675.3300170898438,133.0850067138672,3452.510009765625,323.7300109863281,2418.179931640625,249.25,674.0,133.09869384765625,3452.510009765625,323.7699890136719,2418.179931640625,249.25999450683594,674.2000122070312,404784.0,22149.0,68474.0,3854.0,78103.0,65165.0
2021-04-29 11:59:00-04:00,133.16000366210938,3456.91015625,323.6300048828125,2419.52001953125,249.55870056152344,674.3171997070312,133.22999572753906,3459.789794921875,324.1600036621094,2420.0,249.6300048828125,675.0,133.08999633789062,3456.0,323.55010986328125,2419.52001953125,249.41000366210938,674.1121215820312,133.1790008544922,3457.0,324.0899963378906,2420.0,249.5399932861328,674.7463989257812,323924.0,19542.0,54156.0,2048.0,58232.0,60175.0
2021-04-29 12:00:00-04:00,132.9499969482422,3452.72998046875,323.1600036621094,2416.0,249.3800048828125,673.1423950195312,133.1699981689453,3458.4599609375,323.6400146484375,2419.030029296875,249.66000366210938,674.760009765625,132.9199981689453,3452.14990234375,323.1199951171875,2416.0,249.30999755859375,672.8800048828125,133.1699981689453,3456.949951171875,323.6400146484375,2419.030029296875,249.5399932861328,674.2999877929688,381555.0,27115.0,79459.0,3266.0,77335.0,77969.0
2021-04-29 12:01:00-04:00,133.05499267578125,3453.169921875,323.5516052246094,2415.070068359375,249.49000549316406,673.0,133.13999938964844,3454.929931640625,323.6300048828125,2416.47998046875,249.60000610351562,673.5999755859375,132.92999267578125,3452.37353515625,323.19000244140625,2415.070068359375,249.38499450683594,672.6400756835938,132.9550018310547,3453.510009765625,323.2799072265625,2416.47998046875,249.38499450683594,673.280029296875,459078.0,8843.0,72646.0,3058.0,59568.0,135346.0
2021-04-29 12:02:00-04:00,133.0655975341797,3452.610107421875,323.7250061035156,2414.965087890625,249.59500122070312,672.1199951171875,133.1300048828125,3455.7666015625,323.8900146484375,2415.75,249.6490020751953,673.0106811523438,133.03250122070312,3452.510009765625,323.42999267578125,2413.630126953125,249.43899536132812,671.5399780273438,133.0500030517578,3454.1474609375,323.5199890136719,2414.68994140625,249.47000122070312,673.0106811523438,363421.0,6372.0,77219.0,3370.0,76633.0,118151.0
2021-04-29 12:03:00-04:00,133.10499572753906,3453.56005859375,323.92340087890625,2415.030029296875,249.6999969482422,672.5499877929688,133.16000366210938,3454.574951171875,324.010009765625,2415.199951171875,249.72000122070312,673.0,133.02999877929688,3453.14990234375,323.6200866699219,2415.01708984375,249.57000732421875,671.885009765625,133.0601043701172,3454.35009765625,323.7149963378906,2415.01708984375,249.57000732421875,672.2199096679688,266441.0,13608.0,78209.0,2233.0,56960.0,79881.0
2021-04-29 12:04:00-04:00,133.0699005126953,3455.2099609375,323.66009521484375,2416.969970703125,249.8300018310547,673.1799926757812,133.13999938964844,3457.43896484375,324.1300048828125,2416.969970703125,249.8699951171875,673.2999877929688,133.02000427246094,3454.639892578125,323.66009521484375,2415.080078125,249.6999969482422,672.3712158203125,133.10499572753906,3454.909912109375,323.9205017089844,2416.659912109375,249.7100067138672,672.5089721679688,298032.0,13895.0,83369.0,1372.0,73146.0,77486.0
2021-04-29 12:05:00-04:00,133.07020568847656,3455.665283203125,323.5400085449219,2416.925048828125,249.85000610351562,672.47998046875,133.14999389648438,3456.699951171875,323.7298889160156,2417.570068359375,249.8997039794922,673.2799072265625,133.0399932861328,3454.0,323.3700866699219,2415.7998046875,249.67999267578125,671.9732055664062,133.07000732421875,3455.530029296875,323.7090148925781,2417.0,249.8300018310547,673.2799072265625,226618.0,8553.0,51698.0,5360.0,57289.0,77277.0
2021-04-29 12:06:00-04:00,133.04989624023438,3453.09912109375,323.3800048828125,2417.010009765625,249.7100067138672,671.219970703125,133.10989379882812,3455.219970703125,323.5400085449219,2417.010009765625,249.8800048828125,672.469970703125,132.93499755859375,3453.0,323.15008544921875,2416.14990234375,249.63999938964844,671.1500244140625,133.0800018310547,3455.0,323.4800109863281,2416.985107421875,249.8699951171875,672.3524780273438,378914.0,16601.0,54192.0,1171.0,72193.0,127960.0
2021-04-29 12:07:00-04:00,132.9315948486328,3443.0400390625,322.989990234375,2411.419921875,249.3300018310547,669.343505859375,133.0489959716797,3453.10009765625,323.5,2415.969970703125,249.71499633789062,671.280029296875,132.88999938964844,3441.14013671875,322.79998779296875,2410.300048828125,249.2899932861328,668.5001831054688,133.0399932861328,3453.10009765625,323.3999938964844,2415.969970703125,249.71499633789062,671.219970703125,408115.0,35199.0,106472.0,2869.0,88030.0,330228.0
2021-04-29 12:08:00-04:00,132.95010375976562,3444.6201171875,323.2799987792969,2412.64990234375,249.57009887695312,669.6691284179688,133.00999450683594,3445.0,323.32000732421875,2412.64990234375,249.58999633789062,669.7999877929688,132.89999389648438,3441.75,322.94000244140625,2410.64697265625,249.31500244140625,668.72998046875,132.9387969970703,3443.969970703125,322.9849853515625,2411.0,249.31500244140625,669.3400268554688,364245.0,12246.0,86183.0,5367.0,74346.0,123421.0
2021-04-29 12:09:00-04:00,132.95799255371094,3440.5966796875,323.3035888671875,2411.839111328125,249.375,669.9299926757812,132.99989318847656,3445.0,323.3999938964844,2412.64990234375,249.63999938964844,670.0,132.88999938964844,3435.0,322.9158020019531,2411.839111328125,249.31500244140625,668.8201293945312,132.9600067138672,3444.909912109375,323.3800048828125,2412.64990234375,249.60000610351562,669.6400146484375,282481.0,30486.0,96822.0,1437.0,89574.0,122537.0
2021-04-29 12:10:00-04:00,132.8249969482422,3441.5,323.3500061035156,2411.669921875,249.49000549316406,670.0,132.9600067138672,3442.31982421875,323.5899963378906,2411.669921875,249.5500030517578,670.5,132.8000030517578,3440.0,323.2200012207031,2411.669921875,249.24000549316406,669.5015869140625,132.9600067138672,3440.58984375,323.3299865722656,2411.669921875,249.36749267578125,670.0,310340.0,9354.0,92629.0,770.0,69801.0,72202.0
2021-04-29 12:11:00-04:00,132.789794921875,3442.06005859375,323.67999267578125,2413.070068359375,249.57000732421875,669.838623046875,132.8699951171875,3444.169921875,323.67999267578125,2413.10009765625,249.61000061035156,670.280029296875,132.7100067138672,3440.02001953125,323.18499755859375,2412.080078125,249.38999938964844,669.489990234375,132.8249969482422,3441.0,323.32000732421875,2412.241943359375,249.42999267578125,669.7999877929688,452481.0,17051.0,77821.0,3102.0,93001.0,59124.0
2021-04-29 12:12:00-04:00,132.82179260253906,3445.589111328125,323.6416015625,2414.02490234375,249.67999267578125,670.2999877929688,132.8800048828125,3448.389892578125,323.8500061035156,2414.989990234375,249.72000122070312,670.969970703125,132.74000549316406,3441.510009765625,323.5799865722656,2413.095947265625,249.5500030517578,669.2700805664062,132.77999877929688,3444.10986328125,323.6700134277344,2413.095947265625,249.58999633789062,669.760009765625,282998.0,14783.0,86489.0,2736.0,61494.0,83538.0
2021-04-29 12:13:00-04:00,132.91000366210938,3447.68994140625,323.9200134277344,2415.0,249.72999572753906,671.3699951171875,132.92999267578125,3448.989990234375,323.9700012207031,2415.0,249.7855987548828,671.5198974609375,132.8000030517578,3445.469970703125,323.6000061035156,2414.340087890625,249.66000366210938,670.3400268554688,132.8249969482422,3445.7099609375,323.6700134277344,2414.340087890625,249.69000244140625,670.47998046875,308140.0,19053.0,79682.0,1753.0,44259.0,100827.0
2021-04-29 12:14:00-04:00,132.8800048828125,3449.0,323.8666076660156,2416.919921875,249.72999572753906,671.236328125,132.9600067138672,3449.989990234375,323.9798889160156,2416.919921875,249.7899932861328,671.8699951171875,132.8300018310547,3447.8798828125,323.82000732421875,2415.89990234375,249.6699981689453,671.010009765625,132.91000366210938,3448.690185546875,323.9599914550781,2415.909912109375,249.75,671.280029296875,269912.0,10395.0,51002.0,1860.0,38737.0,85394.0
2021-04-29 12:15:00-04:00,132.72000122070312,3446.81005859375,323.739990234375,2412.199951171875,249.72999572753906,670.0,132.8800048828125,3448.074951171875,323.8900146484375,2415.5400390625,249.8000030517578,671.2000122070312,132.7100067138672,3445.255615234375,323.44000244140625,2412.199951171875,249.64999389648438,669.969970703125,132.8800048828125,3447.800048828125,323.8599853515625,2415.5400390625,249.74000549316406,671.2000122070312,291023.0,10442.0,78070.0,4384.0,71174.0,91524.0
2021-04-29 12:16:00-04:00,132.5,3445.429931640625,323.57501220703125,2412.800048828125,249.59500122070312,670.6400146484375,132.72000122070312,3447.174072265625,323.8299865722656,2412.800048828125,249.75999450683594,671.0,132.4499969482422,3444.820068359375,323.510009765625,2410.489990234375,249.55999755859375,669.4099731445312,132.72000122070312,3445.2900390625,323.7300109863281,2411.969970703125,249.72999572753906,669.8900146484375,563261.0,16534.0,63291.0,3989.0,77171.0,76658.0
2021-04-29 12:17:00-04:00,132.61000061035156,3442.739013671875,323.1549987792969,2412.159912109375,249.5399932861328,670.0800170898438,132.6699981689453,3446.8798828125,323.80999755859375,2413.110107421875,249.69000244140625,670.889892578125,132.47000122070312,3442.739013671875,323.0299987792969,2412.070068359375,249.5,669.9099731445312,132.5,3445.955078125,323.6000061035156,2412.070068359375,249.5800018310547,670.7999877929688,422609.0,10504.0,85744.0,2278.0,71810.0,60142.0
2021-04-29 12:18:00-04:00,132.61000061035156,3443.340087890625,323.260009765625,2411.9599609375,249.6300048828125,670.9882202148438,132.61990356445312,3443.60009765625,323.29998779296875,2411.9599609375,249.69000244140625,671.4000244140625,132.52999877929688,3442.0849609375,322.8599853515625,2411.9599609375,249.514892578125,669.6599731445312,132.60499572753906,3442.3798828125,323.17999267578125,2411.9599609375,249.5408935546875,670.030029296875,240325.0,4305.0,88904.0,916.0,56894.0,61720.0
2021-04-29 12:19:00-04:00,132.73500061035156,3448.272705078125,323.3699951171875,2413.75,249.82000732421875,671.4821166992188,132.77999877929688,3448.8798828125,323.5,2413.75,249.8699951171875,671.8134155273438,132.60879516601562,3444.830078125,323.1910095214844,2412.550048828125,249.66000366210938,670.760009765625,132.60879516601562,3444.830078125,323.1910095214844,2412.550048828125,249.66000366210938,670.97998046875,356910.0,10001.0,68634.0,984.0,65675.0,89121.0
2021-04-29 12:20:00-04:00,132.7700958251953,3451.1298828125,323.8800048828125,2414.239990234375,249.83999633789062,670.9000244140625,132.7899932861328,3451.1298828125,323.9800109863281,2414.239990234375,249.86000061035156,671.6849975585938,132.66000366210938,3447.300048828125,323.3599853515625,2413.0,249.75,670.4600219726562,132.7301025390625,3448.052734375,323.42999267578125,2413.030029296875,249.80999755859375,671.6849975585938,230218.0,13522.0,104756.0,2099.0,62865.0,63463.0
2021-04-29 12:21:00-04:00,132.71499633789062,3449.3798828125,323.7080078125,2412.85009765625,249.5399932861328,671.5,132.8000030517578,3451.344970703125,324.135009765625,2414.30908203125,249.83999633789062,671.8599853515625,132.69000244140625,3449.352783203125,323.5199890136719,2412.85009765625,249.52999877929688,670.6699829101562,132.77999877929688,3449.8701171875,323.9100036621094,2414.139892578125,249.83999633789062,670.719970703125,234111.0,22481.0,112456.0,1847.0,48369.0,64118.0
2021-04-29 12:22:00-04:00,132.72500610351562,3448.320068359375,323.70001220703125,2411.510009765625,249.81500244140625,671.1901245117188,132.73500061035156,3449.32080078125,323.9599914550781,2413.409912109375,249.83349609375,671.2401123046875,132.6300048828125,3446.6201171875,323.4255065917969,2411.14501953125,249.49000549316406,670.0999755859375,132.71499633789062,3449.32080078125,323.69000244140625,2413.409912109375,249.52999877929688,671.2401123046875,248444.0,7367.0,82947.0,2307.0,92930.0,68855.0
2021-04-29 12:23:00-04:00,132.63499450683594,3450.89990234375,323.6449890136719,2412.5,249.781005859375,670.5,132.77999877929688,3451.5,323.9100036621094,2412.679931640625,249.85000610351562,671.5,132.60499572753906,3448.669921875,323.6300048828125,2410.300048828125,249.72999572753906,670.5,132.7220001220703,3449.550048828125,323.70001220703125,2412.679931640625,249.8300018310547,671.4500122070312,373014.0,9081.0,84683.0,2411.0,47539.0,43544.0
2021-04-29 12:24:00-04:00,132.67999267578125,3453.125,323.9179992675781,2410.280029296875,249.83999633789062,670.469970703125,132.75999450683594,3455.0,324.05999755859375,2411.6298828125,249.8800048828125,671.530029296875,132.57000732421875,3448.0,323.45001220703125,2408.840087890625,249.75,670.2700805664062,132.6300048828125,3449.260009765625,323.67999267578125,2411.14990234375,249.77999877929688,670.5,189466.0,19772.0,67094.0,6599.0,57026.0,55005.0
